Country (values listed in millions of 1990 International Geary-Khamis dollars),1,1000,1500,1600,1700,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008
Colombia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973,1022,1020,1030,1039,1053,1103,1101,1096,1131,1162,1201,1236,1236,1163,1129,1222,1292,1252,1253,1255,1255,1255,1255,1255,1255,1340,1424,1490,1505,1474,1448,1511,1577,1526,1677,1744,1751,1843,1905,1895,1877,1832,1792,1863,1899,2017,2042,2050,2107,2153,2150,2214,2277,2358,2373,2391,2400,2383,2473,2497,2540,2594,2597,2675,2689,2750,2784,2874,2976,3094,3194,3355,3499,3618,3621,3713,3793,4042,4177,4257,4255,4202,4175,4229,4272,4436,4577,4669,4726,4826,4806,4893,5011,5223,5400,5410,5392,5333,5025,5079,5069,5084,5234,5396,5618,5917,6270,6330
Mexico ,400,400,425,454,568,759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674,,,,,,,,,,,,,,,,,,,,1011,,,,,1132,,,,,1366,1466,1348,1483,1492,1630,1594,1669,1649,1680,1694,1707,1718,1732,1744,1757,1770,1783,1796,1810,1823,1836,1850,1884,1825,1908,1991,1875,1857,1757,1618,1643,1373,1501,1574,1660,1768,1796,1794,1858,1852,1949,2032,2051,2159,2134,2211,2221,2248,2304,2365,2477,2504,2439,2605,2742,2843,2965,3025,3016,3155,3172,3211,3343,3594,3702,3813,3922,4073,4185,4320,4365,4602,4853,5013,5158,5244,5293,5595,5968,6320,6717,6514,6088,6162,6194,5834,5818,5771,5899,6085,6226,6333,6339,6504,6001,6209,6525,6753,6915,7275,7177,7145,7159,7357,7511,7795,7972,7979
Peru ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557,602,633,659,686,727,757,798,815,864,921,966,972,976,981,989,1012,1032,1013,1087,1185,1213,1205,1230,1226,1257,1345,1415,1524,1540,1670,1674,1754,1908,1663,1504,1423,1558,1740,1873,1931,1926,1925,1905,1911,1880,1807,1804,1926,1964,2005,2027,2059,2177,2308,2426,2487,2579,2583,2703,2751,2810,2743,2682,2969,3142,3281,3334,3465,3594,3788,3831,3685,3676,3854,3916,3930,4023,4119,4326,4271,4157,4049,4181,4263,4342,4247,3594,3676,3666,3946,4192,3766,3237,3008,3020,2931,3034,3377,3595,3608,3848,3787,3760,3817,3767,3894,3992,4132,4352,4625,4970,5388
Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2181,2178,2632,2601,2315,1942,2105,2123,2247,1949,2082,1932,2080,2397,2324,2569,2608,2267,2718,2415,2147,2290,2294,2437,2657,2568,2644,2493,2250,2261,2219,2233,2572,2615,2640,2334,2533,2757,2973,2957,3136,2957,3508,3310,2654,2470,2508,2717,2828,3135,2674,2751,3078,3170,3397,3188,3398,3797,3906,3847,4301,3500,3196,2750,3221,3356,3459,3462,3676,3692,3661,3682,3338,3331,3705,3764,4083,4313,4405,4504,4659,4955,4957,5139,5391,5352,5360,5333,5402,4860,4960,5036,4858,4820,4858,4860,4974,4721,4747,4991,5184,5130,4945,4974,5123,5417,5602,5629,5888,6215,6555,6873,5972,5583,5487,5560,6015,6453,6413,6454,6465,6607,7047,7215,7564,7357,7670,7993,8304,8025,7873,7562,6690,6799,7558,8013,8529,9129,9893
Venezuela,,,,,,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821,797,856,913,876,861,799,793,841,865,886,937,962,1104,956,980,921,1069,1057,983,1173,1214,1241,1420,1630,2081,2487,2761,3057,3426,3444,2754,2613,2831,2995,3181,3449,3896,4144,4305,4045,3903,3347,3575,4309,5102,5948,6894,7394,7544,7462,7663,7992,7956,8417,8750,9124,10058,9816,9997,9646,9002,9058,9134,9562,9841,9677,9922,10249,10262,10672,10446,10245,10625,10507,10472,10929,11251,11164,10920,10139,9841,9356,8745,8623,8521,8725,8805,9080,8094,8313,8970,9382,9143,8624,8953,8750,9160,8986,8300,8433,8590,7717,7013,8176,8888,9627,10263,10596
Total 8 Latin American countries,,,,,,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1206,1272,1237,1300,1333,1400,1434,1457,1488,1522,1562,1582,1617,1618,1498,1493,1518,1515,1558,1581,1644,1631,1692,1789,1822,1837,1887,1929,2039,2053,1913,1762,1657,1752,1866,1937,2013,2086,2108,2136,2122,2168,2116,2166,2294,2304,2465,2550,2656,2682,2696,2765,2774,2814,2909,3026,3060,3203,3283,3259,3387,3457,3489,3485,3629,3709,3785,3843,3974,4127,4309,4451,4620,4874,5043,5085,5240,5357,5453,5694,5891,5781,5585,5303,5396,5461,5588,5665,5591,5541,5461,5583,5672,5781,5996,5966,6079,6309,6352,6258,6418,6360,6237,6273,6585,6819,7114,7398,7614
Bolivia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1690,1700,1710,1727,1743,1919,2013,2031,1800,1799,1853,1706,1614,1616,1575,1606,1603,1654,1720,1762,1806,1891,1962,2079,2120,2176,2204,2260,2357,2418,2516,2647,2691,2715,2652,2572,2547,2394,2249,2234,2181,2074,2089,2124,2138,2197,2262,2246,2287,2344,2401,2453,2522,2598,2554,2561,2551,2559,2575,2630,2692,2767,2841,2959
Costa Rica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1624,1553,1691,1527,1709,1665,1802,1636,1685,1582,1626,1575,1421,1660,1437,1527,1600,1802,1876,1867,1763,1943,1688,1659,1459,1614,1759,2036,2095,2123,1963,1951,2114,2353,2289,2460,2301,2406,2605,2598,2715,2723,2785,2919,2961,3127,3258,3349,3497,3622,3754,3889,4118,4319,4430,4396,4506,4769,4870,4959,4911,4681,4235,4230,4432,4340,4446,4530,4561,4698,4747,4736,4957,5129,5237,5242,5186,5372,5718,6144,6174,6135,6213,6503,6680,6969,7473,7868,8032
Cuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1639,1505,1241,977,1038,1196,1371,1573,1779,1358,1411,1208,1599,1321,1442,1631,1776,1893,2121,1842,1958,2046,2176,2207,1900,1957,2005,2145,2406,2363,2067,2052,2050,2046,2032,2009,1988,2051,2248,2080,2021,1917,2037,2096,2245,2324,2404,2439,2520,2650,2695,2644,2847,2890,2945,3022,3049,3028,2982,3010,2991,2957,2590,2216,1848,1877,1932,2091,2152,2170,2307,2422,2482,2510,2595,2736,3032,3388,3625,3764
Dominican Republic ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027,1117,1172,1123,1150,1183,1260,1296,1320,1284,1302,1232,1394,1437,1484,1259,1384,1387,1349,1453,1561,1680,1837,2005,2067,2111,2198,2250,2248,2289,2372,2413,2400,2450,2403,2292,2310,2432,2397,2647,2471,2443,2551,2557,2623,2695,2840,3025,3193,3392,3639,3711,3815,3746,3737,4022,4026,4303,4464
Ecuador ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1301,1356,1323,1360,1494,1474,1443,1574,1700,1880,1861,1863,1835,2009,1998,2103,2101,2121,2156,2159,2211,2289,2279,2331,2320,2411,2566,2556,2612,2675,2739,2845,2922,3012,3290,3383,3459,3687,3810,3961,4060,4129,4181,4114,3922,3975,4036,4048,3697,3988,3894,3903,4054,4126,4139,4219,4248,4235,4281,4205,3829,3219,3334,3317,3371,3561,3693,3767,3802,3987
El Salvador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932,919,950,974,1017,925,1069,926,1055,1041,1045,924,823,922,940,1021,985,1065,977,1035,1111,1074,1146,1235,1151,1091,1095,1362,1707,1525,1489,1480,1550,1616,1589,1624,1701,1740,1725,1748,1764,1769,1920,1941,2058,2101,2172,2216,2210,2206,2187,2222,2298,2342,2436,2504,2532,2613,2715,2605,2354,2186,2084,2076,2091,2105,2089,2105,2106,2092,2119,2142,2259,2362,2459,2563,2561,2620,2668,2706,2714,2709,2719,2731,2733,2768,2835,2917,2940
Guatemala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1272,1382,1291,1405,1504,1460,1460,1539,1557,1720,1776,1620,1380,1358,1512,1712,2305,2206,2224,2457,2742,2825,2800,1835,1741,1732,2002,1975,1988,2111,2085,2047,2024,2032,2004,1989,2100,2148,2177,2211,2193,2216,2223,2360,2393,2447,2530,2581,2751,2821,2919,3012,3160,3297,3426,3412,3579,3767,3862,3951,4005,3925,3703,3504,3431,3320,3222,3198,3191,3227,3240,3270,3374,3451,3499,3582,3603,3670,3781,3854,3927,3948,3959,3982,4036,4086,4212,4381,4461
Haïti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1045,1042,1048,1046,1046,1051,1050,1091,1039,1105,1042,1113,1028,1088,1017,1062,999,1073,983,941,931,907,870,886,896,919,969,995,1025,1075,1035,1107,1096,1132,1196,1268,1213,1152,1141,1123,1104,1082,1052,1039,1028,1005,988,836,801,719,740,755,760,762,769,761,740,722,711,673,672,679,689,686
Honduras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274,1253,1309,1253,1141,1329,1295,1407,1547,1499,1563,1564,1373,1262,1211,1135,1133,1063,1105,1115,1160,1138,1014,1007,1006,1219,1281,1333,1331,1311,1313,1344,1356,1421,1300,1293,1354,1372,1370,1360,1398,1386,1416,1417,1438,1507,1538,1568,1603,1559,1556,1562,1563,1581,1745,1732,1851,1979,2103,2128,2062,2031,1929,1852,1859,1874,1824,1868,1899,1911,1857,1853,1904,1980,1886,1899,1912,1953,1958,1871,1912,1912,1915,1953,2025,2101,2191,2280,2323
Jamaica ,,,,,,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544,,,,,,,,,,,,,,,,,,,,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608,,,,,,,,,,,,,,,,,,,,,,,,,972,,,,970,1150,,,1649,1512,,,1327,1412,1504,1691,1858,2020,2190,2468,2458,2541,2654,2702,2722,2757,2904,3070,3129,3178,3284,3480,3849,3803,3858,4130,3908,3845,3564,3451,3439,3336,3121,3162,3149,3210,3174,3020,3064,3296,3386,3606,3786,3781,3843,3865,3891,3905,3797,3696,3639,3596,3598,3626,3630,3723,3742,3746,3814,3835,3668
Nicaragua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1264,1313,1183,1266,1321,1459,1249,1255,1590,1750,1415,1304,1174,1456,1303,1288,997,1053,1076,1286,1372,1483,1395,1495,1448,1423,1497,1455,1550,1478,1616,1674,1900,1888,2002,2072,2008,2111,2052,2019,1983,2065,2219,2382,2578,2734,2736,2835,2783,2875,2812,2856,2862,2921,3235,3129,3186,3349,3022,2151,2154,2195,2119,2168,2074,1944,1862,1804,1562,1499,1437,1364,1324,1280,1293,1314,1340,1375,1398,1634,1520,1532,1510,1516,1923,1600,1631,1652,1674
Panama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2113,2155,2200,2024,2031,1916,1851,1901,1969,1993,2055,2108,2270,2241,2322,2391,2574,2710,2882,2920,3085,3219,3388,3531,3699,3814,4010,4109,4248,4230,4196,4162,4097,4419,4510,5082,5186,5362,5292,5164,5295,5360,5383,4455,4352,4466,4773,5064,5230,5288,5286,5309,5433,5543,5618,5655,5587,5615,5731,5870,5942,6099,6410,6675
Paraguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1894,1752,1741,1800,1796,1792,1690,1815,1542,1524,1740,1584,1573,1506,1509,1495,1523,1547,1578,1625,1581,1555,1588,1657,1659,1687,1739,1712,1774,1789,1810,1872,1902,1946,2038,2143,2219,2313,2504,2717,2952,3301,3494,3281,3093,3100,3131,3038,3079,3185,3276,3281,3268,3230,3266,3270,3325,3276,3271,3172,3103,3011,2994,2916,2951,2996,3007,3060,3190,3295
Puerto Rico ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2144,2205,2341,2471,2561,2649,2840,2968,3002,3239,3421,3677,3881,4201,4401,4719,4993,5264,5463,5840,6349,6642,6930,7302,7247,6946,7093,7422,7819,8164,8183,8195,7848,7797,8283,8373,8974,9330,9850,10246,10539,10706,11123,11542,11913,12341,12606,12914,13251,13738,14113,14333,14330,14488,14656,14985,15297,15314,15074
Trinidad and Tobago ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3674,3894,3941,3954,3914,4316,5059,5344,5609,5743,6251,6371,6514,6718,6801,7030,7234,7327,7684,7897,8244,8272,8628,8685,9053,9118,9847,10296,11319,11649,12380,12734,11776,10654,11092,10459,9957,9366,8907,8764,8853,9126,8997,8882,9255,9642,10025,10352,10866,11632,12220,12769,13209,15160,16412,17327,19854,20801,21314
Total 15 Latin American countries,,,,,,636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778,,,,,,,,,,,,,1038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750,1793,1853,1801,1834,1874,1947,2028,2042,2007,2049,2067,2137,2187,2237,2292,2356,2436,2466,2522,2588,2670,2768,2908,2996,3009,3112,3222,3333,3358,3388,3414,3302,3223,3255,3224,3215,3189,3212,3244,3244,3229,3232,3230,3278,3342,3388,3460,3515,3550,3523,3556,3563,3621,3739,3826,3969,4097,4178
Total 21 small Caribbean countries ,,,,,,636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845,,,,,,,,,,,,,1174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2533,2614,2697,2786,2871,2961,3059,3160,3261,3365,3478,3614,3755,3864,3996,4134,4278,4430,4584,4755,4948,5135,5304,5553,5569,5639,5715,5768,5812,5868,5935,5975,5998,6029,6061,6097,6140,6190,6237,6282,6322,6441,6553,6660,6768,6877,6995,7113,7229,7356,7356,7219,7215,7304,7450,7997,8381,8753,9043
Total Latin America,400,400,416,438,527,691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1113,,,,,,,,,,,,,1494,,,,,,,,,,,,,,,,,,,,,,,,,,,1933,,,,,,,,,,2510,2575,2595,2619,2702,2805,2848,2979,3047,3023,3136,3197,3238,3245,3372,3447,3523,3585,3699,3835,3996,4128,4284,4518,4673,4710,4856,4971,5070,5271,5438,5355,5177,4934,5016,5064,5166,5223,5166,5131,5065,5161,5234,5323,5506,5493,5592,5791,5835,5766,5889,5846,5747,5786,6063,6266,6531,6784,6973
China ,450,466,600,600,600,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600,,,,,,,,,,,,,,,,,,,,530,,,,,,,,,,,,,,,,,,,,540,,,,,,,,,,545,,,,,,,,,,,,,552,,,,,,,,,,,,,,,,562,568,569,583,579,525,565,597,580,562,,,,,,,,,,,,448,491,538,552,557,577,616,636,690,686,662,553,550,590,645,702,746,707,675,713,778,795,798,838,835,871,853,894,978,1039,1061,1110,1186,1258,1396,1519,1597,1737,1830,1834,1871,1967,2132,2312,2515,2863,2892,3013,2993,3162,3421,3759,4197,4803,5169,5575,6048,6303,6725
India ,450,450,550,550,550,533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533,,,,,,,,,,,,,,,,,,,,533,,,,,,,,,,,,,,551,567,548,572,576,559,584,529,571,584,592,577,533,630,630,580,599,608,655,660,659,643,657,614,619,700,697,691,689,673,709,691,710,697,607,690,635,679,701,671,697,698,713,706,706,728,726,711,709,700,697,680,697,676,668,674,686,691,679,698,683,664,622,618,617,624,619,623,629,657,672,676,701,680,716,717,753,758,758,779,821,771,762,807,809,845,868,856,834,853,843,897,889,937,966,895,938,977,985,1043,1060,1079,1101,1125,1216,1270,1309,1303,1345,1399,1474,1553,1645,1693,1771,1845,1892,1966,2001,2134,2278,2423,2617,2817,2975
Indonesia (including Timor until 1999),,,565,,580,612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637,,,,,,,,,,,,,,,,,,,,578,575,574,583,592,595,605,607,593,598,601,635,602,590,644,646,635,636,635,631,612,619,638,650,654,662,651,653,654,686,704,688,671,701,708,711,726,736,730,761,803,839,838,874,864,866,870,864,883,944,923,921,926,930,969,991,1034,1092,1130,1147,1141,1037,1007,983,971,987,1039,1119,1120,1109,1165,1182,,,,,,,,763,803,851,879,910,952,964,962,1012,960,985,1012,1060,1037,977,993,983,963,922,991,1091,1181,1221,1328,1490,1530,1497,1591,1675,1711,1763,1870,1957,1845,1878,1966,1972,2051,2114,2196,2351,2514,2602,2840,2994,3169,3369,3584,3704,3172,3147,3276,3358,3456,3582,3709,3870,4030,4228,4428
Japan ,400,425,500,520,570,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679,,,,,,,,,,,,,,,,,,,,737,742,746,751,756,810,785,803,794,835,863,829,844,837,836,860,916,952,900,933,1012,956,1013,1008,1119,1123,1051,1062,1249,1143,1180,1206,1129,1193,1188,1157,1297,1325,1318,1301,1304,1356,1384,1387,1327,1430,1630,1665,1668,1827,1696,1860,1831,1809,1836,1885,1872,1870,1992,2026,1850,1837,1962,2122,2098,2120,2244,2315,2449,2816,2874,2873,2818,2822,2659,1346,1444,1541,1725,1800,1921,2126,2336,2474,2582,2771,2948,3136,3289,3554,3986,4426,4777,5129,5668,5934,6506,7152,7983,8874,9714,10040,10734,11434,11145,11344,11669,12064,12585,13163,13428,13754,14078,14307,14773,15331,15679,16251,17185,17943,18789,19355,19482,19478,19637,19979,20616,20929,20267,20198,20738,20736,20755,21092,21576,21976,22420,22950,22816
Philippines,,,,,,584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673,804,679,709,722,747,775,775,874,913,911,988,952,875,1003,1148,1286,1212,1289,1235,1357,1250,1338,1323,1364,1366,1392,1413,1382,1360,1388,1368,1348,1227,1364,1428,1440,1508,1507,,,,,,646,875,993,1025,1070,1151,1186,1254,1308,1358,1410,1442,1448,1501,1476,1512,1537,1595,1600,1633,1654,1690,1722,1750,1764,1808,1853,1964,1979,2033,2152,2211,2262,2323,2376,2396,2421,2407,2176,1967,1983,2019,2105,2184,2197,2136,2099,2099,2144,2194,2267,2331,2267,2293,2377,2364,2413,2479,2581,2656,2741,2877,2926
South Korea ,,,,,,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815,843,869,902,1048,1018,1118,1196,1265,1092,1169,1065,1131,1129,1119,1152,1191,1190,1118,1049,1046,1039,1247,1236,1337,1437,1561,1619,1439,1600,1598,1566,1566,1476,683,686,719,768,819,854,787,835,1072,1124,1169,1149,1206,1234,1243,1226,1247,1245,1316,1390,1436,1569,1645,1812,2040,2167,2332,2456,2824,3015,3162,3476,3775,4064,4294,4114,4302,4557,5007,5375,5670,6263,6916,7621,8027,8704,9404,9803,10232,10974,11850,12579,13066,12282,13350,14375,14947,15764,16177,16873,17493,18357,19243,19614
Thailand ,,,,,,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608,,,,,,,,,,,,,,,,,,,,784,,,,,,,,,,,,,,,,,,,,,,,841,,,,,,,,,,,,,,,,793,,,,,,,,,826,,,,,,,,,,,,817,849,869,935,898,945,930,910,914,992,1078,1100,1149,1205,1249,1308,1412,1486,1561,1636,1694,1725,1748,1874,1910,1959,2091,2249,2422,2496,2554,2654,2745,2847,2961,3050,3170,3421,3820,4225,4633,4964,5295,5666,6098,6577,6883,6712,5945,6154,6398,6487,6782,7195,7593,7886,8238,8584,8750
Taiwan,,,,,,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614,614,728,693,560,591,654,675,753,766,716,673,732,706,735,792,888,849,872,861,888,983,1001,1075,1115,1112,1092,1100,1133,1150,1136,1175,1114,1145,1235,1278,1258,1306,1251,1134,1059,1080,977,831,453,489,561,694,771,916,949,1028,1084,1145,1189,1208,1253,1290,1329,1353,1398,1459,1545,1679,1810,1916,2070,2186,2334,2537,2804,3113,3448,3422,3522,3918,4236,4717,4998,5260,5489,5590,5979,6521,6762,7477,8598,8898,9538,9938,10577,11256,11929,12660,13354,14052,14835,15371,16078,16872,16354,16855,17356,18350,19055,19899,20962,20926
Bangladesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540,541,548,547,547,508,551,530,510,526,545,564,550,594,589,608,604,578,619,615,630,586,506,497,547,529,541,529,551,561,549,551,545,559,576,580,592,602,605,606,631,637,655,670,683,702,720,744,768,790,822,851,873,905,948,993,1044,1095,1146
Burma ,,,,,,504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699,,,,,566,,,,,607,,685,,,823,,,,,711,,,,,814,,,,,902,,,,,838,,740,,,,,,,,,,,,396,446,449,454,419,467,490,510,488,555,564,567,606,613,612,617,580,586,612,626,642,650,642,628,648,663,692,720,756,778,828,859,889,910,936,945,919,867,757,774,786,771,837,878,930,981,1030,1076,1125,1234,1389,1530,1697,1913,2150,2417,2711,3009,3104
